timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759452257071,72,POST /auth/signup.,200,,TG-Signup 1-383,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452257663,72,POST /auth/signup.,200,,TG-Signup 1-384,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452258271,73,POST /auth/signup.,200,,TG-Signup 1-385,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452258866,72,POST /auth/signup.,200,,TG-Signup 1-386,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452259472,72,POST /auth/signup.,200,,TG-Signup 1-387,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452260065,73,POST /auth/signup.,200,,TG-Signup 1-388,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452260670,74,POST /auth/signup.,200,,TG-Signup 1-389,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452261277,72,POST /auth/signup.,200,,TG-Signup 1-390,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452261869,72,POST /auth/signup.,200,,TG-Signup 1-391,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452262466,72,POST /auth/signup.,200,,TG-Signup 1-392,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452263077,73,POST /auth/signup.,200,,TG-Signup 1-393,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452263668,73,POST /auth/signup.,200,,TG-Signup 1-394,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452264276,72,POST /auth/signup.,200,,TG-Signup 1-395,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452264869,73,POST /auth/signup.,200,,TG-Signup 1-396,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452265475,72,POST /auth/signup.,200,,TG-Signup 1-397,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,0
